server,peer,combination,delay,chaincode,payload,send rate,max lat,min lat,avg lat,TPS,link1,link2,link3,link4,link5,link6,link7,server1,server2,server3,server4,server5,server6,server7,server8
3,6,222,150.200,Create,100,793.0,0.95,0.06,0.25,616.1,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,1000,773.7,1.19,0.06,0.25,621.9,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,4000,766.6,1.93,0.07,0.29,468.8,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,7000,772.5,1.86,0.1,0.61,529.5,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,10000,773.1,3.17,0.09,1.0,407.5,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,13000,397.5,1.65,0.07,0.29,314.8,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,16000,396.5,3.21,0.07,0.79,269.6,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.200,Create,19000,354.1,4.59,0.07,0.82,244.2,150,200,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,100,783.4,1.26,0.05,0.28,592.9,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,1000,769.8,1.41,0.07,0.29,510.1,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,4000,778.8,1.85,0.08,0.31,468.1,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,7000,777.3,2.04,0.08,0.61,467.2,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,10000,777.0,4.38,0.09,1.07,307.3,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,13000,396.7,7.08,0.07,0.41,227.2,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,16000,396.4,4.34,0.08,0.76,238.6,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.250,Create,19000,336.6,6.43,0.07,0.87,215.2,150,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,100,781.9,1.75,0.05,0.3,471.9,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,1000,772.5,1.28,0.05,0.3,581.9,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,4000,768.0,2.1,0.08,0.34,440.6,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,7000,779.4,6.17,0.09,0.65,277.1,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,10000,772.8,7.54,0.09,1.14,227.9,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,13000,397.1,3.09,0.06,0.35,317.1,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,16000,396.4,2.47,0.07,0.61,312.4,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,150.300,Create,19000,394.3,3.53,0.07,0.77,281.2,150,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,100,784.0,1.16,0.05,0.29,570.8,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,1000,774.6,0.99,0.06,0.29,649.1,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,4000,779.4,1.83,0.08,0.38,469.7,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,7000,782.2,1.57,0.1,0.65,527.6,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,10000,775.2,7.46,0.08,1.23,242.0,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,13000,331.5,6.77,0.06,0.48,270.1,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,16000,394.7,8.19,0.07,0.71,197.7,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.250,Create,19000,358.9,8.63,0.07,0.92,208.2,200,250,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,100,786.8,1.51,0.06,0.31,503.8,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,1000,770.7,2.79,0.06,0.33,387.5,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,4000,781.9,2.04,0.08,0.4,453.0,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,7000,786.5,2.85,0.09,0.69,451.1,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,10000,783.7,7.25,0.07,1.36,255.3,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,13000,394.1,3.42,0.06,0.51,240.2,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,16000,394.5,3.94,0.07,0.66,283.7,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,200.300,Create,19000,395.0,8.61,0.07,1.28,191.0,200,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,100,789.3,2.14,0.05,0.33,429.0,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,1000,775.2,1.39,0.05,0.33,569.3,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,4000,775.5,2.78,0.08,0.41,395.5,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,7000,783.7,3.64,0.1,0.68,413.5,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,10000,773.4,3.8,0.08,1.23,329.2,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,13000,396.0,3.28,0.07,0.49,269.9,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,16000,336.4,9.51,0.06,0.86,182.0,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,222,250.300,Create,19000,393.8,9.6,0.07,1.17,181.2,250,300,0,0,0,0,0,2,2,2,0,0,0,0,0
3,6,231,100.150,Create,100,789.0,0.67,0.05,0.19,645.2,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,1000,776.1,0.51,0.05,0.18,722.0,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,4000,776.1,0.64,0.07,0.22,628.7,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,7000,782.8,0.85,0.09,0.62,622.1,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,10000,776.1,1.23,0.12,0.85,540.0,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,13000,396.4,0.45,0.06,0.11,381.8,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,16000,397.0,0.59,0.08,0.43,365.5,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.150,Create,19000,394.1,1.03,0.09,0.73,338.7,100,150,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,100,565.6,0.54,0.05,0.13,532.5,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,1000,767.8,0.45,0.06,0.18,718.9,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,4000,784.3,0.96,0.08,0.26,624.8,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,7000,781.3,1.43,0.1,0.63,523.7,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,10000,779.4,2.74,0.1,1.03,465.0,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,13000,396.0,1.74,0.07,0.26,343.7,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,16000,396.9,5.5,0.09,0.73,319.1,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.200,Create,19000,395.4,2.32,0.11,0.8,330.5,100,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,100,787.4,0.88,0.06,0.22,627.2,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,1000,774.0,0.75,0.06,0.22,642.9,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,4000,764.8,1.01,0.08,0.26,616.9,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,7000,771.9,1.6,0.1,0.59,535.2,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,10000,770.1,2.28,0.09,0.89,529.0,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,13000,395.7,1.09,0.07,0.24,343.9,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,16000,396.1,3.52,0.07,0.52,339.0,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.250,Create,19000,329.4,3.04,0.07,0.56,285.8,100,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,100,786.2,0.85,0.05,0.23,631.7,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,1000,772.8,0.66,0.08,0.26,684.9,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,4000,767.2,0.98,0.13,0.48,614.3,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,7000,767.5,2.14,0.13,1.0,528.5,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,10000,765.4,3.93,0.14,1.8,384.9,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,13000,391.8,6.52,0.11,0.79,216.2,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,16000,395.6,8.4,0.08,1.24,186.6,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,100.300,Create,19000,395.5,8.06,0.08,1.18,187.4,100,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,100,785.5,1.8,0.05,0.27,493.2,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,1000,776.1,0.72,0.07,0.26,662.3,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,4000,766.6,1.63,0.13,0.4,527.7,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,7000,775.8,2.96,0.09,0.77,396.6,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,10000,776.4,3.13,0.11,1.51,426.9,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,13000,396.4,2.5,0.09,0.4,343.8,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,16000,393.4,4.87,0.1,1.22,303.9,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.200,Create,19000,394.7,2.99,0.11,1.15,298.7,150,200,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,100,777.3,0.88,0.07,0.31,613.3,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,1000,768.3,1.03,0.08,0.31,610.1,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,4000,782.5,1.47,0.09,0.39,534.0,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,7000,777.9,1.97,0.1,0.66,457.8,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,10000,778.8,3.95,0.08,1.04,363.2,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,13000,397.5,1.9,0.07,0.29,312.1,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,16000,346.4,6.63,0.07,0.74,231.1,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.250,Create,19000,394.5,5.28,0.08,0.98,269.1,150,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,100,782.2,0.99,0.05,0.28,613.5,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,1000,767.5,0.74,0.06,0.26,662.3,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,4000,772.2,1.85,0.08,0.33,500.3,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,7000,776.7,2.08,0.09,0.65,441.9,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,10000,592.9,4.09,0.08,0.8,374.8,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,13000,396.4,2.18,0.07,0.37,313.9,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,16000,394.3,3.51,0.08,0.69,282.7,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,150.300,Create,19000,394.9,6.75,0.07,0.8,236.5,150,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,100,787.1,0.85,0.05,0.29,621.3,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,1000,771.6,1.34,0.06,0.29,524.7,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,4000,771.9,2.55,0.07,0.37,412.5,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,7000,780.3,2.44,0.09,0.6,457.2,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,10000,557.9,5.53,0.07,0.81,270.4,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,13000,396.4,4.26,0.07,0.34,289.5,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,16000,394.0,4.44,0.07,0.6,289.7,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.250,Create,19000,395.6,4.73,0.08,0.75,247.4,200,250,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,100,773.7,1.21,0.05,0.31,595.9,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,1000,772.8,1.8,0.06,0.31,515.6,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,4000,776.4,1.69,0.07,0.37,531.3,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,7000,774.9,2.13,0.07,0.66,514.5,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,10000,770.4,4.88,0.07,1.04,302.6,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,13000,397.3,6.22,0.07,0.52,248.3,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,16000,298.3,7.76,0.07,0.79,235.0,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,200.300,Create,19000,395.1,10.81,0.07,1.2,154.9,200,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,100,782.2,1.48,0.06,0.33,595.6,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,1000,781.3,1.32,0.06,0.33,522.5,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,4000,776.1,1.88,0.07,0.37,467.3,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,7000,771.9,3.39,0.09,0.68,368.6,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,10000,775.5,8.41,0.08,1.3,217.5,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,13000,330.4,8.08,0.05,0.86,180.5,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,16000,229.3,10.16,0.05,0.92,179.0,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,231,250.300,Create,19000,341.5,10.69,0.07,1.33,163.0,250,300,0,0,0,0,0,2,3,1,0,0,0,0,0
3,6,312,100.150,Create,100,779.4,0.83,0.06,0.2,633.7,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,1000,776.7,0.55,0.06,0.18,724.9,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,4000,774.3,0.65,0.11,0.27,632.5,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,7000,776.4,1.1,0.1,0.75,579.0,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,10000,775.8,1.59,0.1,1.09,492.5,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,13000,395.9,1.59,0.06,0.26,366.9,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,16000,392.1,1.08,0.08,0.71,333.5,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.150,Create,19000,393.6,1.65,0.08,1.14,302.0,100,150,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,100,783.4,1.35,0.05,0.25,575.0,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,1000,774.0,1.13,0.06,0.25,630.9,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,4000,772.2,2.17,0.09,0.34,456.1,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,7000,771.6,3.77,0.1,0.79,326.3,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,10000,776.1,1.81,0.1,1.15,484.0,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,13000,394.2,5.67,0.07,0.44,245.6,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,16000,396.1,1.55,0.07,0.79,329.2,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.250,Create,19000,344.7,8.64,0.08,1.05,194.6,100,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,100,783.7,0.59,0.06,0.15,652.7,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,1000,373.3,1.19,0.06,0.22,354.4,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,4000,774.3,2.2,0.09,0.34,466.1,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,7000,781.3,2.06,0.1,0.84,546.3,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,10000,772.8,3.39,0.08,1.15,418.7,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,13000,395.5,0.88,0.09,0.31,345.0,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,16000,395.9,8.24,0.1,0.82,218.7,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.200,Create,19000,393.8,1.99,0.08,1.15,302.8,100,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,100,782.2,1.72,0.06,0.27,478.4,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,1000,776.4,1.51,0.06,0.26,502.1,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,4000,768.0,2.01,0.08,0.35,463.1,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,7000,780.6,4.97,0.09,0.73,285.9,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,10000,434.4,8.13,0.06,0.96,239.5,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,13000,396.7,1.47,0.08,0.3,379.9,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,16000,335.3,1.01,0.07,0.57,319.5,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,100.300,Create,19000,394.8,2.14,0.08,1.11,303.1,100,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,100,788.3,0.8,0.06,0.23,633.9,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,1000,771.6,1.01,0.06,0.23,641.6,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,4000,769.8,0.93,0.12,0.36,621.7,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,7000,772.8,2.13,0.1,0.82,555.1,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,10000,771.6,4.07,0.09,1.12,368.7,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,13000,393.9,3.55,0.08,0.43,288.7,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,16000,396.3,1.62,0.09,0.9,319.0,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.200,Create,19000,394.9,1.74,0.07,1.2,297.8,150,200,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,100,783.7,1.21,0.05,0.26,572.1,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,1000,768.0,1.19,0.06,0.25,626.0,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,4000,769.8,1.69,0.11,0.42,523.6,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,7000,777.3,2.12,0.08,0.71,537.6,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,10000,778.5,6.01,0.07,1.11,283.5,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,13000,399.4,1.3,0.07,0.27,320.4,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,16000,395.6,1.65,0.08,0.84,322.5,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.250,Create,19000,394.9,8.15,0.08,1.49,194.9,150,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,100,788.6,1.71,0.07,0.28,488.4,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,1000,766.3,1.45,0.08,0.29,509.0,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,4000,775.5,1.92,0.1,0.45,471.7,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,7000,775.5,3.82,0.09,0.89,392.7,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,10000,773.7,7.85,0.09,1.27,235.2,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,13000,398.2,1.85,0.08,0.45,316.1,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,16000,396.3,3.08,0.09,0.96,316.9,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,150.300,Create,19000,290.7,2.69,0.07,0.73,273.0,150,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,100,790.8,1.32,0.06,0.29,561.0,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,1000,768.6,1.71,0.06,0.28,475.7,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,4000,770.7,1.5,0.11,0.45,537.2,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,7000,769.5,5.66,0.1,0.99,296.3,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,10000,768.6,8.14,0.08,1.26,229.8,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,13000,397.9,8.19,0.07,0.67,217.4,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,16000,293.6,2.04,0.05,0.74,273.8,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.300,Create,19000,394.4,3.89,0.08,1.18,288.6,200,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,100,780.6,1.43,0.06,0.27,570.9,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,1000,775.8,1.33,0.06,0.28,591.7,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,4000,764.8,1.32,0.11,0.49,530.2,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,7000,562.4,2.17,0.12,0.8,475.7,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,10000,780.6,6.32,0.09,1.29,262.4,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,13000,286.7,5.43,0.06,0.34,268.7,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,16000,394.2,3.07,0.07,0.96,319.8,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,200.250,Create,19000,263.2,2.31,0.07,0.67,255.4,200,250,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,100,786.5,1.36,0.06,0.29,556.8,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,1000,772.8,1.24,0.06,0.3,568.2,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,4000,763.9,1.83,0.1,0.43,457.2,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,7000,773.7,4.33,0.09,0.83,330.1,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,10000,557.1,1.95,0.08,0.95,470.8,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,13000,395.5,4.39,0.07,0.32,243.3,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,16000,394.3,6.74,0.08,0.99,221.9,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,312,250.300,Create,19000,339.1,3.87,0.09,1.07,292.2,250,300,0,0,0,0,0,3,1,2,0,0,0,0,0
3,6,321,100.200,Create,100,783.1,0.57,0.05,0.15,655.1,100,200,0,0,0,0,0,3,2,1,0,0,0,0,0
3,6,321,100.200,Create,1000,775.2,0.47,0.06,0.16,732.3,100,200,0,0,0,0,0,3,2,1,0,0,0,0,0
3,6,321,100.200,Create,4000,764.5,0.93,0.09,0.2,629.1,100,200,0,0,0,0,0,3,2,1,0,0,0,0,0
